           1    -5.00355    -5.00355	0
           2    -5.00245      -5.003	0.000388086
           3    -5.00715    -5.00438	0.0011581
           4    -5.00874    -5.00547	0.00128192
           5    -5.01098    -5.00657	0.00142193
           6    -5.02693    -5.00997	0.00331643
           7    -5.00158    -5.00877	0.0030515
           8    -5.01839    -5.00997	0.00289745
           9    -4.99095    -5.00786	0.00325648
          10    -5.01367    -5.00844	0.00298234
          11    -5.02021    -5.00951	0.002897
          12    -5.01938    -5.01033	0.00276997
          13    -5.05279     -5.0136	0.00404798
          14    -5.01808    -5.01392	0.00377145
          15    -5.00343    -5.01322	0.00358421
          16    -4.99757    -5.01224	0.00349102
          17      -5.005    -5.01182	0.00331153
          18    -5.04003    -5.01338	0.00347888
          19    -5.01513    -5.01347	0.00329699
          20    -5.00181    -5.01289	0.00318333
          21      -5.027    -5.01356	0.00310178
          22    -5.01375    -5.01357	0.0029608
          23    -4.97716    -5.01199	0.00322777
          24    -4.97923    -5.01062	0.00336949
          25    -5.03272    -5.01151	0.00334858
          26    -4.98295    -5.01041	0.00339512
          27    -5.00469     -5.0102	0.00327596
          28    -5.01223    -5.01027	0.00315977
          29    -5.05169     -5.0117	0.0033582
          30    -5.00974    -5.01163	0.00324689
          31    -5.01208    -5.01165	0.00314219
          32    -5.00325    -5.01138	0.00305494
          33    -5.00597    -5.01122	0.00296677
          34     -5.0559    -5.01253	0.0031572
          35    -5.04568    -5.01348	0.00320585
          36    -5.00081    -5.01313	0.00313606
          37    -4.99589    -5.01266	0.00308573
          38    -4.97822    -5.01176	0.00313482
          39    -5.02124      -5.012	0.00306385
          40    -5.01887    -5.01217	0.00299206
          41    -4.99769    -5.01182	0.00293986
          42    -4.98742    -5.01124	0.00292668
          43    -4.98149    -5.01055	0.00293922
          44    -5.05956    -5.01166	0.00307626
          45    -5.03984    -5.01229	0.00307097
          46    -5.02774    -5.01262	0.00302253
          47    -5.00089    -5.01237	0.00296851
          48    -5.02475    -5.01263	0.00291784
          49    -4.99433    -5.01226	0.00288209
          50    -4.99773    -5.01197	0.00283906
          51    -4.99016    -5.01154	0.00281539
          52    -4.99672    -5.01125	0.00277564
          53    -5.00526    -5.01114	0.00272557
          54    -5.01784    -5.01127	0.00267792
          55    -5.03596    -5.01171	0.00266661
          56    -5.04622    -5.01233	0.00268924
          57    -5.04643    -5.01293	0.00270777
          58    -5.03636    -5.01333	0.00269106
          59    -4.97745    -5.01272	0.0027133
          60    -5.00933    -5.01267	0.00266866
          61    -5.00109    -5.01248	0.00263165
          62    -4.97632    -5.01189	0.00265304
          63    -5.01569    -5.01196	0.00261161
          64    -4.99564     -5.0117	0.00258323
          65    -4.98037    -5.01122	0.00258805
          66     -5.0241    -5.01141	0.00255619
          67    -5.02344    -5.01159	0.00252433
          68    -5.01797    -5.01169	0.00248895
          69    -5.01744    -5.01177	0.00245428
          70    -4.99726    -5.01156	0.00242796
          71    -5.01697    -5.01164	0.00239495
          72    -4.99579    -5.01142	0.00237179
          73     -4.9719    -5.01088	0.00240029
          74    -5.00106    -5.01074	0.00237152
          75    -5.01237    -5.01077	0.00234
          76    -4.98033    -5.01037	0.00234323
          77    -4.99194    -5.01013	0.00232499
          78    -5.03523    -5.01045	0.00231735
          79    -4.96881    -5.00992	0.00234721
          80    -5.00103    -5.00981	0.0023205
          81     -5.0549    -5.01037	0.00235767
          82    -5.02053    -5.01049	0.00233217
          83    -4.95316     -5.0098	0.0024042
          84    -5.04699    -5.01024	0.002416
          85    -5.02892    -5.01046	0.00239754
          86    -5.01882    -5.01056	0.00237163
          87     -5.0414    -5.01091	0.00237071
          88    -5.01074    -5.01091	0.00234377
          89    -4.99363    -5.01072	0.00232546
          90    -5.02024    -5.01082	0.00230203
          91    -5.02881    -5.01102	0.0022852
          92    -4.99916    -5.01089	0.002264
          93    -5.02087      -5.011	0.00224219
          94     -5.0424    -5.01133	0.00224308
          95    -5.00983    -5.01132	0.00221953
          96    -4.99333    -5.01113	0.0022043
          97    -5.00404    -5.01106	0.00218278
          98    -5.01848    -5.01113	0.00216182
          99    -5.01183    -5.01114	0.00214
         100    -5.02012    -5.01123	0.00212048
