           1      2.9569      2.9569	0
           2     2.84194     2.89942	0.040645
           3     3.00549     2.93478	0.0395938
           4     2.94378     2.93703	0.0297593
           5     3.03437      2.9565	0.029496
           6     2.86764     2.94169	0.0280525
           7     2.86177     2.93027	0.0262657
           8     2.82146     2.91667	0.026269
           9     2.99872     2.92579	0.024882
          10     2.99257     2.93247	0.0232728
          11     2.90997     2.93042	0.0212468
          12     2.86805     2.92522	0.020102
          13     2.75523     2.91215	0.0224086
          14       2.891     2.91064	0.0208589
          15     2.99529     2.91628	0.0202173
          16     3.01505     2.92245	0.0198739
          17     2.95828     2.92456	0.0188163
          18     2.81758     2.91862	0.018686
          19     2.97292     2.92147	0.0179197
          20     3.03664     2.92723	0.0179251
          21     2.89979     2.92593	0.0171191
          22     2.87928     2.92381	0.0164718
          23     3.15111     2.93369	0.018484
          24     3.09458     2.94039	0.0188904
          25     2.88393     2.93813	0.0182693
          26     3.03101     2.94171	0.0179125
          27     2.88646     2.93966	0.0173656
          28     2.86924     2.93714	0.0169265
          29     2.82208     2.93318	0.0168014
          30     3.02253     2.93616	0.0165032
          31     2.89049     2.93468	0.0160365
          32     2.89356      2.9334	0.0155867
          33     2.87183     2.93153	0.0152257
          34     2.70613      2.9249	0.0161567
          35     2.74986      2.9199	0.016451
          36     2.93921     2.92044	0.0160027
          37     3.13066     2.92612	0.0165481
          38     3.12335     2.93131	0.016907
          39     2.89235     2.93031	0.016503
          40     2.80242     2.92711	0.0163972
          41     2.99593     2.92879	0.016083
          42     3.08862      2.9326	0.016144
          43     3.04073     2.93511	0.0159632
          44     2.63246     2.92823	0.017018
          45     2.78473     2.92504	0.0169359
          46     2.88086     2.92408	0.016595
          47      2.9357     2.92433	0.0162437
          48     2.81591     2.92207	0.0160616
          49     3.06122     2.92491	0.0159829
          50     3.04047     2.92722	0.0158295
          51      3.1416     2.93143	0.0160675
          52     3.01469     2.93303	0.0158381
          53     2.98574     2.93402	0.0155704
          54     2.81581     2.93183	0.0154352
          55     2.80218     2.92948	0.0153335
          56      2.7911       2.927	0.0152575
          57     2.75838     2.92405	0.015274
          58     2.89962     2.92363	0.0150164
          59     3.06916     2.92609	0.0149631
          60     2.93572     2.92625	0.0147146
          61     3.00354     2.92752	0.0145278
          62     2.99821     2.92866	0.0143382
          63     2.81435     2.92685	0.0142249
          64     3.09345     2.92945	0.0142389
          65     3.05623      2.9314	0.0141528
          66      2.8924     2.93081	0.0139507
          67     2.90099     2.93036	0.0137495
          68     2.94697     2.93061	0.0135495
          69     2.90978     2.93031	0.0133565
          70     3.03646     2.93182	0.0132515
          71     2.82367      2.9303	0.0131521
          72     3.01281     2.93144	0.0130193
          73      3.1137     2.93394	0.0130782
          74     2.87772     2.93318	0.0129235
          75     3.02605     2.93442	0.0128103
          76     3.05204     2.93597	0.0127349
          77     3.01232     2.93696	0.0126081
          78     2.84797     2.93582	0.012498
          79     3.09147     2.93779	0.0124941
          80     3.02435     2.93887	0.0123847
          81     2.69135     2.93581	0.0126031
          82     2.89465     2.93531	0.0124594
          83     3.19887     2.93849	0.0127075
          84     2.74377     2.93617	0.0127659
          85      2.8332     2.93496	0.0126731
          86     2.97113     2.93538	0.0125327
          87     2.77886     2.93358	0.0125171
          88     2.89769     2.93317	0.0123815
          89     2.86048     2.93236	0.0122693
          90     2.84878     2.93143	0.0121681
          91     2.78049     2.92977	0.0121469
          92     3.02064     2.93076	0.0120549
          93     2.80404     2.92939	0.0120021
          94      2.7609      2.9276	0.0120075
          95     2.92577     2.92758	0.0118811
          96     3.10834     2.92946	0.0119056
          97     2.84073     2.92855	0.011818
          98     2.95704     2.92884	0.011701
          99     2.89625     2.92851	0.0115874
         100     2.91569     2.92838	0.0114722
