           1     10.4932     10.4932	0
           2      10.476     10.4846	0.00607414
           3     10.4309     10.4667	0.0151702
           4      10.465     10.4663	0.0113835
           5     10.4598      10.465	0.00918057
           6     10.4936     10.4698	0.00880294
           7     10.4599     10.4684	0.00765702
           8      10.438     10.4646	0.00758309
           9     10.4692     10.4651	0.00675799
          10     10.4499     10.4636	0.00625068
          11     10.4839     10.4654	0.00595056
          12     10.4753     10.4662	0.00551195
          13     10.4301     10.4635	0.00574682
          14       10.48     10.4646	0.00545657
          15     10.4354     10.4627	0.00543046
          16     10.4713     10.4632	0.00511756
          17     10.4627     10.4632	0.00481662
          18     10.4407     10.4619	0.00470837
          19     10.4744     10.4626	0.00450589
          20     10.4842     10.4637	0.00440772
          21     10.4458     10.4628	0.00427961
          22     10.4479     10.4621	0.00413843
          23     10.4366      10.461	0.00410527
          24     10.4659     10.4612	0.00393914
          25     10.5224     10.4637	0.00447782
          26     10.4639     10.4637	0.00430561
          27     10.4593     10.4635	0.00414917
          28     10.4986     10.4648	0.00418608
          29     10.4349     10.4637	0.00416664
          30     10.4334     10.4627	0.00414897
          31     10.5023      10.464	0.00420712
          32     10.4489     10.4635	0.00410198
          33     10.4953     10.4645	0.00408882
          34     10.4398     10.4638	0.00403262
          35     10.4727      10.464	0.00392542
          36     10.4624      10.464	0.00381665
          37     10.4832     10.4645	0.00374865
          38     10.4297     10.4636	0.00376019
          39     10.4408      10.463	0.00370906
          40     10.4581     10.4629	0.00361833
          41     10.4465     10.4625	0.00355217
          42     10.4651     10.4625	0.00346816
          43     10.4533     10.4623	0.00339417
          44      10.489     10.4629	0.00337071
          45      10.494     10.4636	0.00336572
          46     10.4889     10.4642	0.003337
          47     10.4965     10.4649	0.00333622
          48     10.4478     10.4645	0.0032855
          49     10.5487     10.4662	0.00364029
          50     10.4646     10.4662	0.00356762
          51     10.4844     10.4666	0.00351555
          52     10.4577     10.4664	0.00345211
          53     10.4365     10.4658	0.00343268
          54     10.4739      10.466	0.00337241
          55     10.4829     10.4663	0.00332514
          56     10.4671     10.4663	0.00326579
          57     10.4626     10.4662	0.00320913
          58      10.456      10.466	0.00315866
          59     10.4938     10.4665	0.00313988
          60     10.4423     10.4661	0.0031133
          61     10.4565      10.466	0.00306623
          62     10.4818     10.4662	0.00302744
          63     10.4776     10.4664	0.00298482
          64     10.4762     10.4665	0.00294212
          65     10.4769     10.4667	0.00290117
          66     10.4536     10.4665	0.00286403
          67     10.4582     10.4664	0.00282398
          68     10.4731     10.4665	0.00278418
          69     10.5114     10.4671	0.00281886
          70     10.4461     10.4668	0.00279459
          71     10.4758      10.467	0.00275809
          72     10.4515     10.4667	0.00272816
          73     10.4919     10.4671	0.00271243
          74     10.4335     10.4666	0.00271341
          75     10.4627     10.4666	0.00267774
          76     10.4914     10.4669	0.00266234
          77     10.4797     10.4671	0.00263298
          78     10.4881     10.4673	0.00261296
          79     10.4326     10.4669	0.00261656
          80     10.4513     10.4667	0.0025911
          81     10.4778     10.4668	0.00256273
          82     10.5213     10.4675	0.00261598
          83     10.4717     10.4676	0.00258495
          84      10.446     10.4673	0.00256691
          85     10.4975     10.4677	0.00256111
          86     10.4334     10.4673	0.00256208
          87      10.474     10.4673	0.00253382
          88     10.4886     10.4676	0.00251652
          89     10.4835     10.4678	0.00249458
          90     10.4827     10.4679	0.00247241
          91     10.4868     10.4681	0.00245397
          92     10.4247     10.4677	0.00247237
          93     10.4754     10.4677	0.00244717
          94     10.4711     10.4678	0.0024214
          95     10.4542     10.4676	0.00240013
          96     10.4765     10.4677	0.00237692
          97     10.4454     10.4675	0.0023635
          98     10.4515     10.4673	0.00234505
          99      10.488     10.4675	0.00233066
         100     10.4779     10.4677	0.00230967
