   0.0323165	0	0
   0.0969496	0	0
    0.161583	0	0
    0.226216	0	0
    0.290849	0	0
    0.355482	0	0
    0.420115	0	0
    0.484748	0	0
    0.549381	0	0
    0.614014	0	0
    0.678647	0	0
     0.74328	0	0
    0.807913	0	0
    0.872546	0.000844142	0.000199349
    0.937179	0.142779	0.00378068
     1.00181	1.06392	0.0119915
     1.06645	2.08707	0.0201764
     1.13108	2.33707	0.0290114
     1.19571	2.15146	0.0262881
     1.26034	1.88239	0.0201953
     1.32498	1.63642	0.017883
     1.38961	1.47013	0.0165958
     1.45424	1.36164	0.0153327
     1.51888	1.25922	0.0127339
     1.58351	1.19483	0.0125816
     1.64814	1.13643	0.011088
     1.71278	1.10655	0.0101641
     1.77741	1.07949	0.00908912
     1.84204	1.06704	0.00888993
     1.90667	1.07359	0.00911619
     1.97131	1.05809	0.00808389
     2.03594	1.05584	0.00849336
     2.10057	1.05409	0.00829853
     2.16521	1.04611	0.00749521
     2.22984	1.04427	0.00810072
     2.29447	1.03959	0.00794502
     2.35911	1.0389	0.00779127
     2.42374	1.03539	0.00716764
     2.48837	1.02933	0.00684519
     2.55301	1.0206	0.00657948
     2.61764	1.01553	0.00594618
     2.68227	1.00767	0.00648244
      2.7469	1.01197	0.00618737
     2.81154	1.01571	0.00522759
     2.87617	1.00685	0.00520036
      2.9408	0.998812	0.00551392
     3.00544	1.00257	0.00531204
     3.07007	1.00051	0.00539234
      3.1347	0.996382	0.00500905
     3.19934	0.995956	0.00483513
     3.26397	0.994314	0.00496643
      3.3286	0.996611	0.00470487
     3.39323	0.998261	0.00508264
     3.45787	0.994192	0.00513044
      3.5225	0.989182	0.00513707
     3.58713	0.991066	0.00456462
     3.65177	0.987787	0.00507558
      3.7164	0.985022	0.00444907
     3.78103	0.985993	0.00438699
     3.84567	0.986034	0.00450095
      3.9103	0.987588	0.00426735
     3.97493	0.988229	0.0042154
     4.03957	0.986809	0.00397113
      4.1042	0.989781	0.00397953
     4.16883	0.989328	0.0039663
     4.23346	0.991521	0.00393024
      4.2981	0.985588	0.00399327
     4.36273	0.988944	0.00385949
     4.42736	0.985757	0.00362412
       4.492	0.988559	0.00394529
     4.55663	0.987931	0.00373686
     4.62126	0.984925	0.00349085
      4.6859	0.985613	0.00342699
     4.75053	0.987443	0.00339099
     4.81516	0.986817	0.00369405
     4.87979	0.986639	0.00385371
     4.94443	0.990157	0.00382353
     5.00906	0.993388	0.00341926
     5.07369	0.986251	0.0033932
     5.13833	0.983536	0.00300838
     5.20296	0.985915	0.0032492
     5.26759	0.985383	0.0027581
     5.33223	0.982551	0.00272495
     5.39686	0.986611	0.00305093
     5.46149	0.990323	0.00295618
     5.52612	0.986789	0.00283063
     5.59076	0.986565	0.00291756
     5.65539	0.992762	0.0028517
     5.72002	0.990442	0.00338849
     5.78466	0.99124	0.002967
     5.84929	0.990916	0.00270491
     5.91392	0.985585	0.002733
     5.97856	0.986586	0.00274145
     6.04319	0.984937	0.00273822
     6.10782	0.98476	0.00258457
     6.17246	0.983252	0.00264222
     6.23709	0.986887	0.00263141
     6.30172	0.989119	0.00255389
     6.36635	0.988153	0.00265647
     6.43099	0.987798	0.0027183
