           1    -5.47668    -5.47668	0
           2      -5.486    -5.48134	0.00329792
           3    -5.47808    -5.48025	0.00237132
           4    -5.48572    -5.48162	0.00213605
           5    -5.48113    -5.48152	0.0017111
           6    -5.49014    -5.48296	0.00193757
           7    -5.47187    -5.48137	0.00221574
           8    -5.48061    -5.48128	0.00194084
           9    -5.48664    -5.48187	0.0018144
          10    -5.48379    -5.48207	0.00164304
          11    -5.48339    -5.48219	0.00149807
          12    -5.47898    -5.48192	0.00139685
          13    -5.47373    -5.48129	0.00142432
          14    -5.48233    -5.48136	0.00132454
          15    -5.47603    -5.48101	0.00128308
          16     -5.4816    -5.48104	0.00120342
          17     -5.4836    -5.48119	0.00114196
          18    -5.48593    -5.48146	0.00110846
          19    -5.48625    -5.48171	0.00107837
          20    -5.48724    -5.48199	0.00105925
          21    -5.48351    -5.48206	0.00101128
          22    -5.48419    -5.48216	0.000969953
          23    -5.48132    -5.48212	0.000928466
          24    -5.48111    -5.48208	0.000890732
          25    -5.48615    -5.48224	0.000869903
          26    -5.49011    -5.48254	0.000887594
          27    -5.47877     -5.4824	0.000865665
          28    -5.48682    -5.48256	0.000848972
          29    -5.49671    -5.48305	0.000949665
          30    -5.47657    -5.48283	0.000942252
          31    -5.48388    -5.48287	0.000912459
          32    -5.47565    -5.48264	0.000911374
          33    -5.48669    -5.48276	0.000891991
          34    -5.48438    -5.48281	0.000867021
          35    -5.48202    -5.48279	0.000842544
          36    -5.49204    -5.48305	0.00085743
          37    -5.48261    -5.48303	0.000834337
          38    -5.48557     -5.4831	0.000815038
          39    -5.48457    -5.48314	0.000795008
          40    -5.48361    -5.48315	0.00077522
          41    -5.48565    -5.48321	0.000758708
          42    -5.48594    -5.48328	0.000743411
          43    -5.48505    -5.48332	0.000727267
          44    -5.48502    -5.48336	0.000711763
          45    -5.48715    -5.48344	0.000700932
          46    -5.47984    -5.48336	0.000690046
          47    -5.48602    -5.48342	0.000677682
          48    -5.47736    -5.48329	0.000675216
          49    -5.48405    -5.48331	0.000661614
          50    -5.49507    -5.48354	0.000688927
          51    -5.48138     -5.4835	0.000676721
          52    -5.48299    -5.48349	0.000663778
          53    -5.48651    -5.48355	0.000653694
          54    -5.47767    -5.48344	0.000650596
          55     -5.4815     -5.4834	0.000639718
          56    -5.47231    -5.48321	0.000658233
          57    -5.47878    -5.48313	0.000651253
          58     -5.4901    -5.48325	0.000651028
          59    -5.47179    -5.48305	0.000668329
          60    -5.46662    -5.48278	0.000711099
          61    -5.47046    -5.48258	0.000727578
          62    -5.48393     -5.4826	0.000716167
          63     -5.4844    -5.48263	0.00070537
          64    -5.48162    -5.48261	0.000694526
          65    -5.47749    -5.48253	0.000688303
          66    -5.48901    -5.48263	0.000684825
          67    -5.47697    -5.48255	0.000679793
          68    -5.47761    -5.48248	0.000673666
          69    -5.47545    -5.48237	0.000671546
          70    -5.47898    -5.48232	0.0006637
          71    -5.48274    -5.48233	0.000654378
          72    -5.48665    -5.48239	0.000648031
          73    -5.48636    -5.48244	0.000641427
          74    -5.48127    -5.48243	0.000632954
          75    -5.49133    -5.48255	0.000635544
          76    -5.48776    -5.48262	0.000630877
          77    -5.48898     -5.4827	0.000628076
          78    -5.48113    -5.48268	0.000620346
          79     -5.4874    -5.48274	0.000615367
          80    -5.48024    -5.48271	0.000608466
          81    -5.48851    -5.48278	0.000605151
          82    -5.48962    -5.48286	0.000603493
          83    -5.49148    -5.48297	0.000605094
          84    -5.48272    -5.48296	0.000597897
          85    -5.48377    -5.48297	0.000590938
          86    -5.48246    -5.48297	0.000584097
          87    -5.47814    -5.48291	0.00058001
          88     -5.4779    -5.48285	0.000576213
          89    -5.47212    -5.48273	0.000582227
          90     -5.4926    -5.48284	0.00058599
          91    -5.48343    -5.48285	0.000579585
          92    -5.48967    -5.48292	0.00057801
          93     -5.4907    -5.48301	0.000577809
          94    -5.47544    -5.48293	0.00057725
          95     -5.4862    -5.48296	0.0005722
          96    -5.48216    -5.48295	0.000566301
          97    -5.48498    -5.48297	0.000560848
          98    -5.47811    -5.48292	0.000557321
          99    -5.48302    -5.48293	0.000551692
         100    -5.48035     -5.4829	0.000546777
