           1    -5.53701    -5.53701	0
           2    -5.53586    -5.53644	0.000408046
           3    -5.53636    -5.53641	0.000272946
           4    -5.53665    -5.53647	0.000211153
           5    -5.53667    -5.53651	0.000172689
           6    -5.53636    -5.53649	0.000145596
           7    -5.53741    -5.53662	0.000174573
           8    -5.53725     -5.5367	0.000169746
           9    -5.53644    -5.53667	0.000153305
          10    -5.53597     -5.5366	0.000153156
          11    -5.53615    -5.53656	0.000144492
          12    -5.53709     -5.5366	0.000139203
          13    -5.53611    -5.53656	0.000133557
          14    -5.53667    -5.53657	0.000124248
          15    -5.53662    -5.53658	0.000116001
          16    -5.53762    -5.53664	0.000125724
          17      -5.537    -5.53666	0.000120076
          18    -5.53711    -5.53669	0.000115908
          19    -5.53629    -5.53667	0.000111699
          20      -5.537    -5.53668	0.00010733
          21    -5.53652    -5.53667	0.000102488
          22    -5.53692    -5.53669	9.84283e-05
          23     -5.5367    -5.53669	9.41512e-05
          24    -5.53614    -5.53666	9.29814e-05
          25     -5.5363    -5.53665	9.04145e-05
          26    -5.53718    -5.53667	8.92437e-05
          27    -5.53697    -5.53668	8.66318e-05
          28    -5.53702    -5.53669	8.43907e-05
          29    -5.53682     -5.5367	8.15923e-05
          30    -5.53707    -5.53671	7.98292e-05
          31    -5.53687    -5.53671	7.74161e-05
          32    -5.53658    -5.53671	7.51177e-05
          33    -5.53636     -5.5367	7.35678e-05
          34    -5.53698    -5.53671	7.18798e-05
          35    -5.53592    -5.53669	7.32289e-05
          36    -5.53697    -5.53669	7.16302e-05
          37    -5.53706     -5.5367	7.0375e-05
          38    -5.53596    -5.53668	7.11789e-05
          39    -5.53729     -5.5367	7.10098e-05
          40    -5.53663     -5.5367	6.92581e-05
          41     -5.5359    -5.53668	7.02318e-05
          42    -5.53645    -5.53667	6.87612e-05
          43    -5.53657    -5.53667	6.72037e-05
          44    -5.53627    -5.53666	6.63019e-05
          45     -5.5365    -5.53666	6.49193e-05
          46    -5.53702    -5.53667	6.39922e-05
          47    -5.53633    -5.53666	6.30158e-05
          48    -5.53697    -5.53666	6.20446e-05
          49    -5.53735    -5.53668	6.23239e-05
          50    -5.53605    -5.53667	6.23521e-05
          51    -5.53657    -5.53666	6.1158e-05
          52    -5.53705    -5.53667	6.04241e-05
          53     -5.5368    -5.53667	5.93349e-05
          54    -5.53744    -5.53669	5.991e-05
          55    -5.53648    -5.53668	5.89453e-05
          56    -5.53647    -5.53668	5.80214e-05
          57    -5.53655    -5.53668	5.70475e-05
          58    -5.53737    -5.53669	5.72955e-05
          59    -5.53699     -5.5367	5.65434e-05
          60    -5.53676     -5.5367	5.5611e-05
          61    -5.53694     -5.5367	5.48465e-05
          62    -5.53646     -5.5367	5.4104e-05
          63    -5.53714     -5.5367	5.36963e-05
          64    -5.53625     -5.5367	5.3322e-05
          65    -5.53693     -5.5367	5.2624e-05
          66    -5.53785    -5.53672	5.46367e-05
          67     -5.5371    -5.53672	5.41173e-05
          68    -5.53703    -5.53673	5.35075e-05
          69    -5.53687    -5.53673	5.27703e-05
          70    -5.53658    -5.53673	5.20592e-05
          71    -5.53718    -5.53673	5.171e-05
          72    -5.53761    -5.53675	5.24085e-05
          73    -5.53714    -5.53675	5.19706e-05
          74    -5.53664    -5.53675	5.12916e-05
          75    -5.53623    -5.53674	5.10825e-05
          76    -5.53736    -5.53675	5.10483e-05
          77    -5.53771    -5.53676	5.18802e-05
          78    -5.53645    -5.53676	5.13683e-05
          79    -5.53648    -5.53676	5.08409e-05
          80    -5.53701    -5.53676	5.03053e-05
          81    -5.53672    -5.53676	4.96862e-05
          82    -5.53681    -5.53676	4.9085e-05
          83    -5.53669    -5.53676	4.84999e-05
          84    -5.53804    -5.53677	5.02603e-05
          85    -5.53665    -5.53677	4.96898e-05
          86    -5.53746    -5.53678	4.97599e-05
          87    -5.53747    -5.53679	4.98073e-05
          88     -5.5375     -5.5368	4.98991e-05
          89    -5.53693     -5.5368	4.93613e-05
          90    -5.53647    -5.53679	4.89448e-05
          91    -5.53778    -5.53681	4.95856e-05
          92     -5.5374    -5.53681	4.94674e-05
          93    -5.53705    -5.53681	4.90016e-05
          94    -5.53667    -5.53681	4.85057e-05
          95    -5.53749    -5.53682	4.85189e-05
          96    -5.53697    -5.53682	4.80374e-05
          97    -5.53765    -5.53683	4.82965e-05
          98    -5.53676    -5.53683	4.78082e-05
          99    -5.53737    -5.53683	4.76374e-05
         100    -5.53709    -5.53684	4.7231e-05
