           1   0.0115332	0
           1   0.0345996	0
           1   0.0576661	0
           1   0.0807325	0
           1    0.103799	0
           1    0.126865	0
           1    0.149932	0
           1    0.172998	0
           1    0.196065	0
           1    0.219131	0
           1    0.242198	0
           1    0.265264	0
           1     0.28833	0
           1    0.311397	0
           1    0.334463	0
           1     0.35753	0
           1    0.380596	0
           1    0.403663	0
           1    0.426729	0
           1    0.449795	0
           1    0.472862	0
           1    0.495928	0
           1    0.518995	0
           1    0.542061	0
           1    0.565128	0
           1    0.588194	0
           1     0.61126	0
           1    0.634327	0
           1    0.657393	0
           1     0.68046	0
           1    0.703526	0
           1    0.726593	0
           1    0.749659	0
           1    0.772725	0
           1    0.795792	0
           1    0.818858	0
           1    0.841925	0
           1    0.864991	0
           1    0.888058	0
           1    0.911124	0.00391772
           1     0.93419	0.0468892
           1    0.957257	0.283976
           1    0.980323	0.946179
           1     1.00339	2.23504
           1     1.02646	3.6522
           1     1.04952	4.67918
           1     1.07259	4.88578
           1     1.09566	4.50466
           1     1.11872	3.67246
           1     1.14179	2.71158
           1     1.16485	1.80492
           1     1.18792	1.13173
           1     1.21099	0.635466
           1     1.23405	0.342909
           1     1.25712	0.177988
           1     1.28019	0.0816838
           1     1.30325	0.0515446
           1     1.32632	0.0412428
           1     1.34939	0.0686982
           1     1.37245	0.111801
           1     1.39552	0.190571
           1     1.41859	0.298959
           1     1.44165	0.444912
           1     1.46472	0.623296
           1     1.48778	0.77207
           1     1.51085	0.927414
           1     1.53392	1.00035
           1     1.55698	0.926789
           1     1.58005	0.787863
           1     1.60312	0.629576
           1     1.62618	0.466953
           1     1.64925	0.32616
           1     1.67232	0.218925
           1     1.69538	0.196455
           1     1.71845	0.254777
           1     1.74152	0.440152
           1     1.76458	0.751003
           1     1.78765	1.21845
           1     1.81071	1.70393
           1     1.83378	2.20475
           1     1.85685	2.61078
           1     1.87991	2.73437
           1     1.90298	2.55471
           1     1.92605	2.17925
           1     1.94911	1.68441
           1     1.97218	1.1974
           1     1.99525	0.802812
           1     2.01831	0.551649
           1     2.04138	0.446078
           1     2.06445	0.462709
           1     2.08751	0.572576
           1     2.11058	0.753963
           1     2.13364	0.911142
           1     2.15671	1.01742
           1     2.17978	1.0234
           1     2.20284	0.934895
           1     2.22591	0.793188
           1     2.24898	0.651259
           1     2.27204	0.580084
           1     2.29511	0.589489
           2   0.0115332	0
           2   0.0345996	0
           2   0.0576661	0
           2   0.0807325	0
           2    0.103799	0
           2    0.126865	0
           2    0.149932	0
           2    0.172998	0
           2    0.196065	0
           2    0.219131	0
           2    0.242198	0
           2    0.265264	0
           2     0.28833	0
           2    0.311397	0
           2    0.334463	0
           2     0.35753	0
           2    0.380596	0
